1218706843083661,ef3b3dd2a011,-82
1218706873312310,ef3b3dd2a005,-86
1218706915902262,ef3b3dd2a013,-89
1218706930077681,ef3b3dd2e007,-87
1218706940011640,ef3b3dd2a009,-92
1218706976514300,ef3b3dd2a014,-88
1218706983027321,ef3b3dd2a018,-93
1218706988401853,ef3b3dd2e008,-100
1218707005671490,ef3b3dd2e003,-88
1218707013139147,ef3b3dd2a008,-94
1218707046656859,ef3b3dd2a011,-83
1218707083541185,ef3b3dd2a005,-89
1218707085498321,ef3b3dd2a015,-81
1218707094739676,C69294C41E47,-92
1218707104514938,ef3b3dd2a002,-91
1218707120301293,ef3b3dd2a013,-89
1218707184213383,ef3b3dd2a014,-84
1218707186072966,ef3b3dd2a019,-97
1218707191178800,ef3b3dd2e007,-88
1218707217731563,ef3b3dd2a008,-94
1218707231693075,ef3b3dd2a016,-94
1218707284453133,ef3b3dd2a015,-81
1218707299320269,C69294C41E47,-93
1218707369547672,ef3b3dd2a012,-77
1218707386948091,ef3b3dd2a019,-97
1218707399171321,ef3b3dd2a018,-95
1218707406711061,ef3b3dd2a003,-104
1218707416876062,E7B2D23D89EC,-89
1218707429178668,ef3b3dd2e003,-91
1218707447534347,ef3b3dd2a011,-87
1218707486953361,ef3b3dd2a015,-79
1218707533474564,ef3b3dd2a013,-90
1218707551170607,ef3b3dd2a009,-104
1218707576797380,ef3b3dd2a012,-88
1218707583899048,ef3b3dd2a014,-80
1218707591034830,ef3b3dd2e007,-92
1218707599330612,ef3b3dd2a019,-92
1218707605408477,ef3b3dd2a018,-97
1218707617547124,ef3b3dd2a006,-100
1218707626361969,ef3b3dd2a008,-94
1218707627527021,E7B2D23D89EC,-90
1218707648064835,ef3b3dd2a011,-91
1218707682652547,E9BDCC7D8FE6,-100
1218707687682235,ef3b3dd2a015,-80
1218707785799328,ef3b3dd2a012,-86
1218707792132819,ef3b3dd2a014,-80
1218707831749125,ef3b3dd2a008,-91
1218707835397354,E7B2D23D89EC,-90
1218707839594907,ef3b3dd2e004,-104
1218707853308398,ef3b3dd2e007,-92
1218707897478246,ef3b3dd2a015,-81
1218707918186373,C69294C41E47,-100
1218707924136425,ef3b3dd2a002,-95
1218707950497626,ef3b3dd2a013,-95
1218707965255648,ef3b3dd2a009,-88
1218707987926536,ef3b3dd2e009,-102
1218707994422526,ef3b3dd2e007,-91
1218708009331851,ef3b3dd2a019,-92
1218708012864611,ef3b3dd2a018,-93
1218708022043987,ef3b3dd2a006,-98
1218708136900717,ef3b3dd2a020,-100
1218708167706866,ef3b3dd2a013,-92
1218708169578846,F80332EDA645,-103
1218708172434106,ef3b3dd2a009,-91
1218708196083536,ef3b3dd2a012,-79
1218708199943797,ef3b3dd2a014,-80
1218708241213957,E7B2D23D89EC,-88
1218708246952968,ef3b3dd2a008,-91
1218708259672396,ef3b3dd2e003,-94
1218708264965522,ef3b3dd2e007,-96
1218708304462245,ef3b3dd2a015,-87
1218708314867350,ef3b3dd2a005,-100
1218708324236569,C69294C41E47,-101
1218708338360217,ef3b3dd2a002,-94
1218708402582567,ef3b3dd2a014,-76
1218708404559702,ef3b3dd2e007,-95
1218708465081948,ef3b3dd2e003,-91
1218708503668619,E9BDCC7D8FE6,-99
1218708506013671,ef3b3dd2a015,-79
1218708517705912,ef3b3dd2a005,-102
1218708529381434,C69294C41E47,-99
1218708601133003,ef3b3dd2a014,-73
1218708605988525,ef3b3dd2a012,-68
1218708621183734,ef3b3dd2a018,-93
1218708622385974,ef3b3dd2e009,-103
1218708624872745,ef3b3dd2a019,-91
1218708627191183,ef3b3dd2a003,-104
1218708639234465,ef3b3dd2a006,-91
1218708644927331,E7B2D23D89EC,-88
1218708653925821,ef3b3dd2a008,-103
1218708674041500,ef3b3dd2e003,-85
1218708705596139,ef3b3dd2a015,-79
1218708729722235,ef3b3dd2a005,-92
1218708732888798,C69294C41E47,-99
1218708741623642,ef3b3dd2a002,-96
1218708784469584,ef3b3dd2a009,-96
1218708788777814,ef3b3dd2a013,-100
1218708802351617,ef3b3dd2a014,-72
1218708810352139,ef3b3dd2a012,-70
1218708824715630,ef3b3dd2a018,-97
1218708875673708,ef3b3dd2a011,-89
