431308643478443,ef3b3dd2a019,-82
431308645479224,ef3b3dd2a018,-80
431308649849329,ef3b3dd2a002,-81
431308691204541,ef3b3dd2a016,-82
431308699616990,ef3b3dd2a008,-89
431308706227512,C69294C41E47,-97
431308707746835,E9BDCC7D8FE6,-93
431308718531888,ef3b3dd2a011,-84
431308724939024,E7B2D23D89EC,-84
431308756503246,ef3b3dd2a015,-70
431308760041580,ef3b3dd2a020,-96
431308770115851,ef3b3dd2a014,-73
431308793710906,ef3b3dd2e003,-83
431308802064709,ef3b3dd2a005,-84
431308819588565,ef3b3dd2a003,-96
431308823550961,ef3b3dd2a009,-84
431308824251378,F80332EDA645,-94
431308826576430,ef3b3dd2e006,-76
431308836286952,ef3b3dd2a013,-86
431308846816172,ef3b3dd2a019,-82
431308854236901,ef3b3dd2a002,-80
431308855461068,ef3b3dd2a018,-79
431308890584353,ef3b3dd2e004,-100
431308902336854,ef3b3dd2a012,-70
431308903485448,ef3b3dd2a016,-83
431308969770715,ef3b3dd2a020,-94
431308973368840,ef3b3dd2a014,-74
431309002543531,ef3b3dd2a005,-83
431309005444260,ef3b3dd2e003,-77
431309022618324,F80332EDA645,-94
431309024682491,ef3b3dd2a009,-82
431309031640773,ef3b3dd2a006,-89
431309032208794,ef3b3dd2e006,-76
431309035474888,ef3b3dd2a013,-84
431309097440363,ef3b3dd2a012,-71
431309103694322,ef3b3dd2a016,-85
431309107907031,ef3b3dd2a008,-85
431309116408490,C69294C41E47,-93
431309133643179,ef3b3dd2a011,-84
431309160246411,ef3b3dd2a015,-70
431309184493601,ef3b3dd2a014,-74
431309204469228,ef3b3dd2a005,-81
431309217506625,ef3b3dd2e003,-76
431309223926678,F80332EDA645,-93
431309238377044,ef3b3dd2e006,-74
431309250892722,ef3b3dd2a019,-85
431309258382046,ef3b3dd2a018,-80
431309296585800,ef3b3dd2a012,-73
431309315940593,ef3b3dd2a008,-86
431309316346322,E9BDCC7D8FE6,-96
431309325176688,ef3b3dd2a011,-90
431309342005908,E7B2D23D89EC,-86
431309367060025,ef3b3dd2a015,-68
431309371372786,ef3b3dd2a020,-93
431309407913623,ef3b3dd2a005,-82
431309416548780,ef3b3dd2e003,-75
431309430394407,ef3b3dd2a009,-81
431309434464928,ef3b3dd2a006,-89
431309447877429,ef3b3dd2a013,-85
431309448412898,ef3b3dd2e006,-75
431309454390607,ef3b3dd2a019,-90
431309498735872,ef3b3dd2a012,-65
431309551560096,E7B2D23D89EC,-86
431309575510567,ef3b3dd2a015,-69
431309577783171,ef3b3dd2a020,-92
431309598741351,ef3b3dd2a014,-75
431309624190520,ef3b3dd2e003,-76
431309637438021,ef3b3dd2a009,-84
431309639557344,ef3b3dd2a006,-88
431309649707658,ef3b3dd2a013,-91
431309654971512,ef3b3dd2e006,-76
431309658273596,ef3b3dd2a019,-88
431309668064743,ef3b3dd2a002,-79
431309670892347,ef3b3dd2a018,-82
431309699439434,ef3b3dd2a012,-64
431309711205997,ef3b3dd2a016,-84
431309738950271,ef3b3dd2a011,-94
431309784815380,ef3b3dd2a020,-92
431309786542151,ef3b3dd2a015,-69
431309807160486,ef3b3dd2a014,-74
431309823814967,ef3b3dd2a005,-77
431309832608666,ef3b3dd2e003,-74
431309839482364,ef3b3dd2a009,-82
431309854388147,ef3b3dd2a006,-92
431309855515439,ef3b3dd2a013,-86
