433136504752198,ef3b3dd2a018,-95
433136511295272,ef3b3dd2a013,-83
433136517945429,E9BDCC7D8FE6,-94
433136520503242,ef3b3dd2a009,-82
433136523715534,ef3b3dd2e008,-84
433136532374910,ef3b3dd2a019,-94
433136535400170,ef3b3dd2c001,-92
433136538065014,ef3b3dd2a003,-89
433136538676525,F80332EDA645,-94
433136542724806,ef3b3dd2e007,-76
433136569925070,ef3b3dd2a005,-80
433136607668771,C69294C41E47,-80
433136614829084,E7B2D23D89EC,-83
433136640456379,ef3b3dd2a002,-82
433136669447684,ef3b3dd2e007,-77
433136695372738,ef3b3dd2a011,-73
433136731821648,ef3b3dd2a018,-91
433136744432847,ef3b3dd2a009,-83
433136744823524,E9BDCC7D8FE6,-96
433136745324983,ef3b3dd2e008,-85
433136781525559,ef3b3dd2a016,-84
433136794180821,ef3b3dd2e007,-77
433136815474209,ef3b3dd2a012,-76
433136822199782,ef3b3dd2e003,-87
433136846923899,ef3b3dd2a002,-81
433136909115572,ef3b3dd2a014,-78
433136912385677,ef3b3dd2a008,-70
433136928257657,ef3b3dd2a009,-85
433136933303908,ef3b3dd2e007,-77
433136955725004,ef3b3dd2e001,-101
433136982535527,ef3b3dd2a016,-88
433137016960322,C69294C41E47,-77
433137024920115,E7B2D23D89EC,-93
433137026394855,ef3b3dd2e003,-91
433137047068815,ef3b3dd2a002,-82
433137064818192,ef3b3dd2e007,-75
433137101288716,ef3b3dd2a011,-67
433137105210331,ef3b3dd2a014,-79
433137114714447,ef3b3dd2a020,-84
433137129644500,E9BDCC7D8FE6,-92
433137131345490,ef3b3dd2c001,-93
433137132559396,ef3b3dd2a013,-87
433137133707574,ef3b3dd2a009,-83
433137140847470,ef3b3dd2e008,-86
433137146003721,ef3b3dd2a003,-89
433137147142262,F80332EDA645,-89
433137176687005,ef3b3dd2a015,-84
433137181262995,ef3b3dd2a005,-77
433137192404923,ef3b3dd2a016,-90
433137199215341,ef3b3dd2a006,-92
433137218994509,ef3b3dd2a012,-80
433137226547739,C69294C41E47,-77
433137241953261,ef3b3dd2e003,-90
433137254753888,ef3b3dd2a002,-83
433137312680821,ef3b3dd2a011,-69
433137314757227,ef3b3dd2a014,-83
433137319010561,ef3b3dd2a008,-71
433137320404623,ef3b3dd2a020,-87
433137327770874,E9BDCC7D8FE6,-89
433137336570250,ef3b3dd2a013,-82
433137343143167,ef3b3dd2a019,-99
433137347060772,ef3b3dd2a003,-89
433137347628532,ef3b3dd2e008,-89
433137349278897,F80332EDA645,-84
433137360504107,6859b8e6126b,-89
433137383552963,ef3b3dd2a015,-81
433137385782703,ef3b3dd2a005,-76
433137396466975,ef3b3dd2a016,-88
433137424163228,ef3b3dd2a006,-86
433137447628126,ef3b3dd2a012,-79
433137448402553,E7B2D23D89EC,-83
433137449273647,C69294C41E47,-82
433137459739116,ef3b3dd2a002,-82
433137472236566,ef3b3dd2e007,-74
433137520578393,ef3b3dd2a014,-84
433137529767873,ef3b3dd2a011,-67
433137535826624,ef3b3dd2a008,-72
433137540439229,ef3b3dd2c001,-96
433137541550114,E9BDCC7D8FE6,-96
433137544216469,ef3b3dd2a018,-96
433137545460635,ef3b3dd2a009,-88
433137553171365,F80332EDA645,-87
433137589567671,ef3b3dd2a005,-76
433137596694443,ef3b3dd2a015,-82
433137603045745,ef3b3dd2a016,-85
433137612533611,ef3b3dd2a006,-85
433137630806321,E7B2D23D89EC,-84
433137639460176,C69294C41E47,-83
433137667713773,ef3b3dd2a002,-82
433137734879404,ef3b3dd2a011,-64
433137736469196,ef3b3dd2e007,-77
433137748898781,ef3b3dd2a020,-84
433137759593521,ef3b3dd2a014,-89
433137760186490,ef3b3dd2c001,-94
433137760594459,E9BDCC7D8FE6,-92
433137761867376,ef3b3dd2a018,-94
433137764725918,ef3b3dd2a003,-88
433137766023887,ef3b3dd2a009,-84
433137766641699,ef3b3dd2e008,-92
433137767137845,F80332EDA645,-85
433137798235556,ef3b3dd2a005,-76
433137799613890,ef3b3dd2a015,-81
433137806072484,ef3b3dd2a016,-82
433137819976809,ef3b3dd2a006,-91
433137840263634,C69294C41E47,-77
433137847654832,ef3b3dd2e007,-76
433137869409366,ef3b3dd2a002,-82
433137870367491,ef3b3dd2e003,-85
433137927404111,ef3b3dd2a011,-66
433137934640153,ef3b3dd2c001,-97
433137946265936,ef3b3dd2a008,-71
433137949910780,E9BDCC7D8FE6,-92
433137951537863,ef3b3dd2a020,-89
433137962124114,ef3b3dd2a003,-86
433137963207135,ef3b3dd2e008,-82
433137982941617,F80332EDA645,-94
433137991694222,ef3b3dd2e007,-78
433138001697035,ef3b3dd2a015,-85
433138013493651,ef3b3dd2a016,-84
433138066208969,ef3b3dd2a002,-80
433138069101261,ef3b3dd2e003,-92
433138120894234,ef3b3dd2e007,-84
433138135184548,ef3b3dd2a011,-66
433138144478195,ef3b3dd2a014,-78
433138148197414,ef3b3dd2a020,-82
433138156891530,ef3b3dd2a019,-92
433138168723302,ef3b3dd2e008,-81
433138212852785,ef3b3dd2a015,-89
433138228416589,ef3b3dd2a016,-80
433138230233985,ef3b3dd2a006,-85
433138265278051,ef3b3dd2e007,-83
433138265880916,C69294C41E47,-85
433138275975031,ef3b3dd2e003,-79
433138341650038,ef3b3dd2a011,-64
433138345782174,ef3b3dd2a014,-92
433138358480248,ef3b3dd2a008,-78
433138359855769,ef3b3dd2a020,-89
433138363346394,ef3b3dd2a009,-82
433138369864311,ef3b3dd2a003,-90
433138374376135,F80332EDA645,-91
433138385357646,ef3b3dd2e007,-79
433138399251189,ef3b3dd2a005,-78
433138405761190,ef3b3dd2e001,-102
433138408771763,ef3b3dd2a015,-88
433138430127546,ef3b3dd2a016,-82
433138431603120,ef3b3dd2a006,-84
433138446287809,ef3b3dd2a012,-86
433138460895779,C69294C41E47,-82
433138511472555,ef3b3dd2e007,-72
433138539770630,ef3b3dd2a011,-66
433138552042350,ef3b3dd2a014,-80
433138564917925,ef3b3dd2a008,-73
433138565350320,E9BDCC7D8FE6,-87
433138574502925,ef3b3dd2e008,-84
433138580809541,F80332EDA645,-89
433138605985741,ef3b3dd2a005,-78
433138623817305,ef3b3dd2a015,-87
433138644112620,ef3b3dd2a006,-80
433138655012933,ef3b3dd2a016,-79
433138659978455,ef3b3dd2e007,-73
433138683837936,C69294C41E47,-85
433138718839763,ef3b3dd2e003,-93
433138747928307,ef3b3dd2a011,-69
433138772038987,ef3b3dd2a014,-76
433138775695654,ef3b3dd2a018,-94
433138777153414,ef3b3dd2a009,-78
433138778850446,ef3b3dd2a008,-74
433138781500654,ef3b3dd2a013,-80
433138782095290,ef3b3dd2e008,-91
433138814528679,ef3b3dd2a005,-89
433138830161701,ef3b3dd2a016,-82
