label	time	source	prediction	AH	AT_CA	AT_CH	AT_I1	AT_I2	AT_M	AT_O1	AT_O2	AT_S	CN	DC	DF	DG	ES	GL	HA	SA	SN	SS	TMA	TS
AH	8	Pixel	AH	0.047717097112974595	0.047592324901614115	0.04755920724005128	0.04761847225096897	0.04761785964636191	0.047603831510655656	0.04758981830954986	0.04760077549699494	0.04765533449207726	0.04761887621896152	0.04757870565015334	0.04766440832860616	0.04763597882496715	0.04763786696941228	0.047616546741307775	0.047585219310281285	0.04771008021808572	0.04762660463578248	0.04750012032780892	0.04755890347082237	0.047711968342562264
AH	12	Pixel	AH	0.04771709969392921	0.047598264952111384	0.04755862338661048	0.047618474826589104	0.04762901113306959	0.04761125872105277	0.047603032138170125	0.04761977111330251	0.04766734398458625	0.047625146224401345	0.04756523981879969	0.04765830839490457	0.047621396637464904	0.04764438551748248	0.04761141042483592	0.04758522188410281	0.04768596474447044	0.04763185032456719	0.04750012289702755	0.047552997232678564	0.047695075949843166
AH	17	Pixel	TS	0.04770417965812887	0.04759867800574717	0.047551476464914054	0.047618473669406636	0.04762947576266878	0.047603832928657205	0.047609879764050886	0.04762606608864934	0.04767394843070788	0.047631448603790004	0.047565238662910896	0.04765194759320633	0.04763598024392629	0.047644384359670354	0.04758613293305747	0.047585220727728424	0.04768557028668905	0.047638075979837276	0.04750012174272117	0.04755299607708727	0.0477068720164449
AH	19	Pixel	TS	0.047717096687851915	0.047579053356617315	0.04753912556307358	0.04761847182672497	0.04761680986725082	0.04760383108654209	0.04760987792170177	0.04762621949530226	0.047667340981643457	0.04762006686306748	0.04759100647252462	0.04763966995630178	0.04764826273059198	0.04766442219019494	0.04758549612915914	0.04759207211028324	0.04767248941630323	0.04763807413639706	0.04750011990461934	0.04755299423693937	0.04771749906690968
AH	23	Pixel	AH	0.04769395875433314	0.04760462125367293	0.047565099642802124	0.04763004171622107	0.04763531890602293	0.04761131149911958	0.04760988474396268	0.04761929399664915	0.047667347812138536	0.047636366546738446	0.04756524363815331	0.047658875750724056	0.04762140046132775	0.04765043511757661	0.047586137910485396	0.04760346581197315	0.047685575274517944	0.047638080962698344	0.04750012671115247	0.04755300105104913	0.04766441243868114
AH	26	Pixel	AH	0.047717101021302166	0.047604618755401375	0.04755862470957501	0.04761847615121856	0.04762896450374724	0.04759924956152243	0.0476098822454149	0.04762756918283747	0.047653649562313855	0.047637738443407206	0.047571836380613866	0.047645495209388274	0.04762785904920267	0.0476443868428327	0.04759352940628917	0.04759739619118491	0.04768357108372466	0.047631851649568714	0.04750012421836474	0.047552998555486586	0.04769507727660347
AH	29	Pixel	AH	0.04770418469481274	0.047598268820921136	0.04755862725219815	0.04761847869704153	0.04762284949139611	0.04759925210631749	0.04759657856154346	0.04763870954663589	0.04764825068783016	0.04761960863805626	0.04758530919734544	0.047651856539406366	0.04763342228421207	0.04763787341811029	0.04762395190657668	0.04759739873588089	0.04766665812226104	0.04763808100954181	0.04750012675786028	0.04755890990883115	0.047701603623221345
AH	31	Pixel	TS	0.047637393549501784	0.047598271602546795	0.04755863003150717	0.0476517945093184	0.04762293539799744	0.04761837446295956	0.047596581343070335	0.04763252613657074	0.047668922812126	0.04762515287859261	0.047584142140936564	0.04765185932416367	0.047620340386389404	0.047644392174361866	0.04763014745285258	0.04759925237175663	0.0476670747961422	0.04763808379349408	0.047500129533750546	0.047558912688156686	0.04769508261380502
AH	33	Pixel	AH	0.04771710006638654	0.04759232784730339	0.04755147799163297	0.04761847519827661	0.04761709247293225	0.04760383445705712	0.04759657506438766	0.04762622286740247	0.04765533744166646	0.04761958687355353	0.047577909398931945	0.047651853038189015	0.04764800723038054	0.04764438588937223	0.047623951997471645	0.04758522225553077	0.04767288598277836	0.047631850696359106	0.04750012326779126	0.04755890641444305	0.047706873548153055
AH	43	Pixel	AH	0.04771709974737072	0.0475982650054198	0.047552215445908284	0.047614394183242606	0.04762292879745203	0.047611258774375734	0.04759657474617761	0.047614932437594036	0.0476492005778854	0.04761958655518963	0.047571313000277345	0.047658308448280236	0.0476398374025345	0.047644385570842544	0.04762395167907857	0.047585221937396616	0.04768842780980424	0.04763185037791322	0.04750012295022605	0.04755890609648483	0.0477012184565461
AH	45	Pixel	AH	0.04771709974386809	0.04759232752562827	0.0475586234363835	0.04761847487642476	0.04762317379459508	0.047603834135304224	0.04760303218798962	0.047626222545498254	0.04766734403447305	0.04762514627424398	0.047571835107068666	0.04765185271611157	0.04763528615663344	0.04764438556734526	0.04761141047466419	0.04758522193390367	0.047672885660558745	0.04763185037441685	0.047500122946739345	0.04755299728244569	0.047706873225703716
AH	47	Pixel	AH	0.047697508759078786	0.047598268879820105	0.04755862731104806	0.04762514368927365	0.047622932673859926	0.04761126264983371	0.04759657862044033	0.04763252341188461	0.047661944943422525	0.047619590431325465	0.04757791295359006	0.04765185659837164	0.04763342234315454	0.047644389448996974	0.047623955555569725	0.04758522581073525	0.04766665818124464	0.047638081068490046	0.0475001268166378	0.04755890996768141	0.047695079885540524
AH	51	Pixel	AH	0.04770059940361411	0.04759826894656696	0.04755862737773933	0.04763004188878633	0.047629015130105395	0.047605434104627774	0.047603036133025765	0.04763266485258845	0.04765994252349271	0.0476300625317309	0.0475718390495194	0.04765185666519364	0.047627861721251226	0.04765043529021575	0.0476188123413837	0.04759105201522328	0.0476666582480874	0.04763808113529273	0.047500126883247035	0.047553001223335264	0.04768258253497278
AH	61	Pixel	AH	0.04770418250659046	0.04757864399917246	0.04755400549781723	0.04761847651275064	0.047615578793675756	0.04760543179527052	0.04760988260688174	0.04763252116800814	0.04767395127736434	0.04763145144790876	0.047583613966948796	0.047644107099406974	0.047627859410805995	0.04766442688074249	0.047605027372038894	0.047597903770268214	0.04766665593576014	0.047638078824351754	0.04750012457899827	0.047552998916521545	0.04769507763871713
AH	65	Pixel	AH	0.047717101822599	0.04759826707547993	0.047558625508210606	0.04761847695085922	0.047622930868584795	0.04761126084500097	0.04759657681616423	0.04761977323763045	0.047655339195605766	0.04761958862617704	0.04757791115002154	0.047658310520951666	0.04763342053748178	0.04764438764290847	0.04762395375025582	0.047585224006889505	0.04767288773736353	0.047631852449433985	0.04750012501601796	0.04755890816483324	0.04769507807753047
AH	68	Pixel	AH	0.047717098265728175	0.047598263527467134	0.04755221396938549	0.04761847340133997	0.04762292731873355	0.047611257296019616	0.04758981945922863	0.047605613937438326	0.047649199098351164	0.047619585076574926	0.04757131152316156	0.04767216003556879	0.04763337321150846	0.04764438409145782	0.04762395020032833	0.047585220459848955	0.047705233465049506	0.04762660578634993	0.047500121475320754	0.047558904619754296	0.04769428378138454
AH	69	Pixel	AH	0.04771709939418775	0.04760461713212251	0.0475586230878645	0.04761847452746717	0.04763531478181475	0.04761125842197616	0.047609880621956556	0.04761977081417243	0.04766734368515733	0.047631449462084335	0.047565239520012154	0.04765194845187004	0.04762139633832461	0.04764438521819778	0.04758613379053524	0.047585221585189755	0.04768557114595862	0.04763807683825103	0.04750012259864905	0.04755299693396793	0.047695075650240046
AH	70	Pixel	AH	0.04770418471872188	0.047598268844777185	0.04755862727603433	0.04761847872090771	0.04761658238771166	0.04759925213017403	0.04759657858539866	0.04763870957051221	0.04764825071171126	0.04763143664466621	0.047577912918562136	0.04765185656328927	0.047627861619398165	0.0476443894139201	0.0476313553901487	0.0475973987597365	0.04766665814615137	0.04763808103341781	0.04750012678166714	0.047558909932667474	0.047695079850426335
