label	time	source	prediction	AH	AT_CA	AT_CH	AT_I1	AT_I2	AT_M	AT_O1	AT_O2	AT_S	CN	DC	DF	DG	ES	GL	HA	SA	SN	SS	TMA	TS
AH	8	Pixel	AH	0.8703668001120161	0.0003357698026113253	0.0012584846420868804	0.0013395663403085365	0.0007912055792491826	0.0007649485920640712	0.00040852483739972124	0.0005798941138150581	0.0009398913622251701	0.00022031931549100213	0.001562294320255699	0.0004960214804024694	0.0024138417584641434	0.00016709917597037004	0.00020146836859332283	0.0002697214593189166	0.09471807916129275	0.00024874624912085436	0.000467532590412987	0.0005688108216376395	0.021880979917264065
AH	12	Pixel	AH	0.9746408226273181	0.0005220353171935707	0.0003109623441892011	0.001603059210779217	0.0014157558620683773	0.0007977339403504818	0.0016097987898839583	0.0007216017379837477	0.001852353014079947	0.00036617216097914847	0.00036831304856925853	0.0005027719193379302	0.0006917779391551664	0.00021560357202220454	0.00026886624126674756	0.00041714045083704644	0.010234057951594539	0.001289337406297852	0.0002421430262220312	0.00034262147490338716	0.0015870719649685554
AH	17	Pixel	AH	0.9495262905657477	0.0005891203755970649	0.00041426441317041765	0.0013504066430090167	0.0007116548352584035	0.0006260533407893051	0.0004959741973325829	0.0008231049734464982	0.0011553061507968113	0.00032796081247507493	0.0010125436175985113	0.0005209239558578653	0.0009920090621327042	0.00036009632344340695	0.0005104641648763491	0.0005932895815405503	0.020821578680761153	0.0005366976240325335	0.0003390748242130707	0.0005167504529569682	0.017776435404963056
AH	19	Pixel	AH	0.8949510436510436	0.003579118910955238	0.0016609014218121998	0.004982792435226594	0.002774296210727523	0.00470148986072854	0.0043153527704055715	0.007575333853270794	0.013113298605167011	0.0018165407112823316	0.006901907722507996	0.002154021874365914	0.00715087003569077	0.004416810166922147	0.0012999231210057208	0.0025854010970580736	0.011622936140200869	0.0018912640517762334	0.0017256392656165944	0.0030506380663959474	0.017730420027839706
AH	23	Pixel	SA	0.26827836484935624	0.003047444551745065	0.011133258263652345	0.02872197318957745	0.011380584429949098	0.011180941966227325	0.006378193970502601	0.00804662346857886	0.024492681657071344	0.003584109830976491	0.008850533994107457	0.015208505902472495	0.012395873085666493	0.007676223960580659	0.001976930546183919	0.00460806795632954	0.5303063747141404	0.003747785110017578	0.0033535277322998464	0.005175308315106453	0.030456692505458165
AH	26	Pixel	AH	0.6929641166124267	0.0015345487707960426	0.00029337381593076386	0.0010344162559890989	0.0023451710668166764	0.000764065902486647	0.0006691615210082302	0.0008029517824028832	0.0016572186801133522	0.0011191026725611399	0.000640476734786041	0.0010328098248688728	0.002080360870799991	0.0009439614516040638	0.00043045487739305197	0.0004532180365649613	0.2787085058616474	0.0011473784284711146	0.0003414558448980374	0.00046689488303847067	0.010570356105396554
AH	29	Pixel	AH	0.7991927698294893	0.001787462170877411	0.000738210302692408	0.0014303850225959674	0.0016358483777954692	0.0012522628977743727	0.002368952227017972	0.003228616255462622	0.002133606216317638	0.0009460814974498878	0.002020897649315197	0.005795040670674317	0.0012556588525703932	0.0009742688013951727	0.00037504374908731933	0.0005428260523898933	0.06813448861884018	0.001221094958337329	0.0006682552669782772	0.0007459569852792956	0.10355227359765977
AH	31	Pixel	AH	0.9811347934152846	0.0007122696934574818	0.0008721941294635531	0.0019430825563395455	0.0010639501178508557	0.0006014328862016488	0.0004276886972324654	0.00035034616869624813	0.0010568847333280928	0.0002864123398009628	0.00037061848619558864	0.0011415258104844229	0.00047038030056506335	0.0002828780328065554	0.00021398684954280445	0.0001841749480625257	0.0061174938709738415	0.0004410813428971293	0.00021767115859164262	0.0002503238757663494	0.001860810586458474
AH	33	Pixel	AH	0.7914335432024997	0.0024145409721102054	0.0007267376504555685	0.0016696242873850812	0.0027548329211613313	0.0009577644668900705	0.001101999372407975	0.001985385180399498	0.0024238689711451127	0.0018847538075753652	0.0018416554062981154	0.0029309052083379052	0.0057318302448291945	0.0013044487535177431	0.0007434803393959122	0.0006474879652618734	0.14296456387243112	0.0021583075866066347	0.0006506763785616024	0.0008788941885234164	0.03279469922420632
AH	43	Pixel	AH	0.9379909762676321	0.0011119576690275525	0.0011104762084366694	0.001937217843671398	0.0025759054136834953	0.0008642062229982295	0.0014450372051024118	0.001478332241703433	0.0020454593258773983	0.0008102639504957693	0.0007820497865032544	0.0011036936920483214	0.0008485858995951113	0.0008020137238359683	0.00030501168614477473	0.0003795179591848819	0.037901085972528004	0.0011451387362058569	0.00037366822845868666	0.00042755438672666666	0.004561847580139416
