label	time	source	prediction	AH	AT_CA	AT_CH	AT_I1	AT_I2	AT_M	AT_O1	AT_O2	AT_S	CN	DC	DF	DG	ES	GL	HA	SA	SN	SS	TMA	TS
AH	92	Pixel	TS	0.012769235669514163	0.0026390421062800064	0.0026305482274132774	0.0027328040132222563	0.0026961087030123853	0.0025537508611701482	0.002669491123251771	0.0026289938374752415	0.0026114111252251034	0.002443334714681365	0.0025638361758448043	0.002571309940980411	0.002483093802053389	0.003205103178134561	0.0024215353875343187	0.0028713902562106093	0.0029834636527591506	0.0029639962829197566	0.002281696016283666	0.002683617341349328	0.9365962375846844
AH	93	Pixel	AH	0.9815872364138192	0.0008172048541426956	0.0008246520570099594	0.0008522644860157316	0.0008383401006742004	0.0007898140947816333	0.0008258349482568176	0.0008123940791348247	0.0008053593424666506	0.000858708065005593	0.0008008942614758018	0.0008875461234878675	0.0008582256648959892	0.0010571989466140054	0.0007533530949785727	0.000980020604099437	0.0009895419860928736	0.0013342771082303034	0.0007475421685694384	0.0010153386042552946	0.0015642529959930562
AH	94	Pixel	AH	0.9866341433923963	0.0006070418346528085	0.0006132465619599651	0.0006313140308691888	0.0006228858250660993	0.0005867277144245139	0.0006135851370615124	0.0006035079637653074	0.0005983405160492522	0.0006428916022918165	0.0005951405364301898	0.0006583873109561776	0.0006361852149824155	0.0007853372195683655	0.0005595604807923535	0.0007270273288115952	0.0006887469921735665	0.0009865077914676162	0.0005569085943264847	0.0007525537696191924	0.0008999601823351831
AH	95	Pixel	AH	0.9833031019454124	0.0007472532168580662	0.0007540461967540028	0.0007785337506154078	0.0007663852784612708	0.0007219304179660196	0.0007677739083093365	0.0007431780577900876	0.0007361754205325527	0.0007868383507359275	0.0007320963898903137	0.0008117216821926547	0.0007838479628736069	0.000966584946582553	0.0006885039773682323	0.0008955360023063734	0.0008742530989121691	0.0012178596297261887	0.0006842966596734435	0.0009273850567514203	0.0013126980502880979
AH	96	Pixel	AH	0.9409141445550689	0.0024711333126757797	0.002497830619232734	0.002578994355599925	0.0025509018342730933	0.0023951810278173284	0.002519640628693097	0.002463552998410324	0.0024472813832307912	0.0032514224120783193	0.002422133013282954	0.0040478488219372255	0.0033751873992476653	0.0034394439125444197	0.002279675432597053	0.0030016141960354857	0.0028535301350814807	0.003892414795274805	0.0022240616090093528	0.0033705009295672585	0.005003506628341867
AH	97	Pixel	AH	0.9311371731721851	0.002564548087125844	0.002577655454762799	0.0027081789006336023	0.0026227347322030233	0.0025199131164888935	0.002591285085206738	0.0025919645886007714	0.0025261211853057856	0.0026032331156185555	0.002553032125046889	0.0029351000801310246	0.0027187967981701358	0.0033178454972027397	0.002364469983614618	0.0030914320676042072	0.003171418194984448	0.004269106008843505	0.0023478603096776618	0.0032190355044198773	0.015569095992173479
AH	98	Pixel	AH	0.9571344065769343	0.001786094857608303	0.0018220013257291162	0.0018727052491789478	0.0018558561701682015	0.001722316719042396	0.0018322440453286308	0.0018026575184126562	0.0017567163992396788	0.001888116443257304	0.0017431960882717617	0.002275602951360231	0.0019135581449662381	0.002465015866244525	0.0016448533959440392	0.0021421629068490724	0.0022751715606839445	0.002953888308952689	0.00162296224282091	0.002224094432838143	0.00526637879616889
AH	99	Pixel	AH	0.619875965228629	0.01337237841022234	0.012856348542402448	0.014275266964920433	0.013560655793621534	0.013052218897174074	0.012913340943897646	0.012926512993742588	0.014345085618427433	0.01570073202837788	0.012672211737922493	0.0810085871963046	0.015078329352656353	0.01703926554360972	0.011657383867811266	0.017944625771797482	0.02008370465057387	0.019036822539700418	0.011167328015345824	0.015276831893919545	0.03615640400894315
AH	100	Pixel	AH	0.45385663254739783	0.016611253480313948	0.016868966430715844	0.01738945791135755	0.01748212911029779	0.016268425348332703	0.017314853702650165	0.01697790490036884	0.016687485153388047	0.030147890304702826	0.01796950167883644	0.11828934752534975	0.016422838685419376	0.025889072628042045	0.0153853974185013	0.021957324348884793	0.019023672543447456	0.025840187177027046	0.01534174859734006	0.019875480391818315	0.08440043011580789
AH	101	Pixel	AH	0.9839516957890981	0.0007179977237446574	0.0007249425118584312	0.0007481557411821924	0.0007363244235762479	0.0006940132268895376	0.0007257351263916307	0.0007138974895029713	0.0007077581722171862	0.0007554527215839661	0.0007039469551754921	0.0007764292101886864	0.0007537344078303717	0.0009288502697752496	0.0006619718207661258	0.000860697890053911	0.0007957275245999811	0.0011702442648164437	0.0006599270584559068	0.0008915604207475681	0.0013209372515452665
AH	102	Pixel	AH	0.9830508266952511	0.0007596518369590865	0.0007669435109108854	0.0007914682448761481	0.0007799117440622427	0.0007339231405817913	0.0007803734023475249	0.0007553560875480336	0.000760625554392625	0.0008014128889739164	0.0007439307583920378	0.0008266890488346989	0.0007964514018139246	0.000982593716621404	0.0006996911242977839	0.0009102620317697364	0.0009385175673108169	0.00123823440799253	0.0006933008300357534	0.0009424765613014504	0.0012473594457262586
AH	103	Pixel	AH	0.9764952641168052	0.0010325706871260932	0.0010406094824643585	0.0010764366970111407	0.001062285379896722	0.0009973321517151648	0.0010425681659846202	0.001025474061358634	0.0010163972951703038	0.0010952276675366848	0.0010101689573674961	0.0011598093745184223	0.0010828939972481518	0.0013410855038085772	0.0009509257837159724	0.0012393802207051824	0.001972288791348869	0.0016865666631499861	0.0009203308100066959	0.0012812922986728823	0.0014710918943891523
AH	104	Pixel	AH	0.981733568117759	0.0008169107337917007	0.0008244779364191201	0.0008507850981639671	0.0008396375999722992	0.000789186958331127	0.0008249597007817447	0.0008114708139245882	0.0008177238691165824	0.000883311310323023	0.0007995875967953551	0.0008991645398835206	0.0008559866487528178	0.0010567028554332775	0.000752355528392009	0.0009787167536422108	0.0012117984731262387	0.0013324103789171021	0.0007374866177150928	0.0010132164817049554	0.0011705419870543462
AH	105	Pixel	AH	0.983750369200342	0.000730531705575347	0.0007373835720462976	0.0007605202980886896	0.0007501557450518911	0.0007059300913539907	0.0007381306820837913	0.0007260352346600673	0.0007197468375082601	0.0007731613941927352	0.0007157061832043086	0.0007989693376019711	0.0007658225254587683	0.0009451333968829939	0.0006732120578405511	0.0008753498665983813	0.0009735069706705671	0.001189967464812672	0.0006643293330634016	0.0009062258996153834	0.0010998122033479278
