label	time	source	prediction	AH	AT_CA	AT_CH	AT_I1	AT_I2	AT_M	AT_O1	AT_O2	AT_S	CN	DC	DF	DG	ES	GL	HA	SA	SN	SS	TMA	TS
AH	92	Pixel	TS	0.004673447963486628	0.0022102295500257174	0.0022253960393649346	0.002285506258105447	0.0022112147817253246	0.0021513057145414955	0.0023046406346032794	0.002250938776474358	0.0022114705768788586	0.002242882121036169	0.002292098505986072	0.002976428633097493	0.002346454203357111	0.0026246511809014284	0.0021198984030558043	0.002380466384689221	0.0027561991521069676	0.0023490458093204714	0.0017321433863164788	0.0023531891849309606	0.9513023927399957
AH	93	Pixel	AH	0.8563335305356141	0.005750824305971262	0.005779340139082347	0.005976871599510737	0.0057326918059460155	0.005678809980535263	0.0059558893255094785	0.005826830208905454	0.0057359256584824945	0.00571280825812164	0.005706823047936975	0.006443776122093126	0.00572364749629928	0.006615538501103171	0.005541785576256895	0.0060895631922442935	0.007585295856956672	0.006280666579179602	0.004464314563010299	0.006117432914722796	0.030947634332517633
AH	94	Pixel	AH	0.8290758928667471	0.006609285699651385	0.006634023229787518	0.006762295247997699	0.006591886055648945	0.006421108244053526	0.006838554336708529	0.006690182165579337	0.006590490333854733	0.00654848398964402	0.006564690995874065	0.007545184207035818	0.006697542041344945	0.007218173669978101	0.006448818859346264	0.006986470707551942	0.009488409882823491	0.007204743460291521	0.0051316344186932	0.007031844656223648	0.04092028493116432
AH	95	Pixel	AH	0.6408761279851017	0.012299332546989556	0.012421541014161807	0.012757004222159182	0.012219568770545263	0.012139398432912412	0.012759224186164679	0.012623508079360739	0.012205266533643466	0.012069067335167619	0.012332176368773715	0.015956180200099344	0.013255796374825712	0.014453626308803114	0.011779401884634916	0.012959202857116214	0.019828225756036134	0.013761464788091123	0.009514325902666211	0.013626314640285452	0.11016324581246184
AH	96	Pixel	TS	0.046046773400866714	0.019076998144052653	0.018885382599769008	0.01996715186822162	0.01883914768613963	0.01857014802554016	0.019537164921567887	0.01903308228286829	0.018740658257140254	0.023624094042360468	0.018452964380391252	0.022490069948492418	0.0449463217140969	0.045608039573837446	0.017894784212368148	0.02045409068752182	0.022368810583893617	0.028396264633049385	0.014815909669496937	0.03690940420889212	0.5053427391594334
AH	97	Pixel	AH	0.5822110707534626	0.010609620096389806	0.010687274342064988	0.011050836045288944	0.010561045741152247	0.010490627276591164	0.010980172439396965	0.010778233084365306	0.010601038031311563	0.010404991600879437	0.010598545160845727	0.012361179306807463	0.01076580143264281	0.01198372527277674	0.01023123805304514	0.011183825957997617	0.01084835061716393	0.011614850959864548	0.00829399997182618	0.01153459768701565	0.21220897616911125
AH	98	Pixel	AH	0.6184422064429617	0.012525198350623169	0.012367991723448163	0.012825406422100645	0.012809214415835407	0.01232175374671769	0.013554663305333748	0.013179684497736141	0.012458604702386961	0.012150443322300138	0.012226331892211813	0.01699106969663675	0.012540991666790456	0.015677292567857236	0.01187966698270035	0.013283190816364664	0.013737101892863047	0.013513879765007035	0.009555151033984462	0.013075922201603554	0.13488423455453682
AH	99	Pixel	TS	0.06813103132693435	0.033226824891093576	0.028502919382473433	0.030612799949468368	0.031487868623384915	0.029356225909872642	0.03008026074644467	0.0326095307471886	0.03196175973475701	0.030065523093337848	0.027977474367444088	0.045063424558614965	0.123148558896179	0.034547227450589656	0.028755493364858744	0.03259923662140623	0.08548943144427446	0.03244391680862106	0.021958189233871665	0.03126149198895357	0.19072081086023124
AH	100	Pixel	TS	0.03558230581709288	0.011507949778572417	0.011653322341061987	0.0122725002038308	0.011595043718506148	0.011657544965160636	0.012365094013131754	0.011913518792339473	0.012613226850062975	0.016824190299047276	0.012184569822036317	0.02330804254013735	0.012208216572555018	0.016759692329247615	0.011173365933990967	0.013225565913330978	0.015874433950929343	0.013045322134343621	0.009058384600596991	0.012974053682010054	0.7122036557420155
AH	101	Pixel	AH	0.8324696287575708	0.006447954710963922	0.0064962172964408245	0.006809207887831836	0.006523936126546435	0.006375263602900132	0.006678923761435715	0.00654233636036314	0.006733288178890283	0.006399245639637889	0.006420151671372963	0.007187525138714935	0.006760710666792282	0.007417820183155118	0.00620323747264854	0.006823473475044834	0.0072208948567166744	0.007045078841377056	0.005008278510907865	0.006863582221043531	0.04157324463964533
AH	102	Pixel	AH	0.8166879954496905	0.006938400702426981	0.006966616577063446	0.007101434514415062	0.0069186662032951485	0.006743184771387428	0.007181319178433806	0.007026935237011452	0.00691842115085669	0.006869018905317927	0.006895637274516856	0.007772884013308748	0.007040919621146606	0.007836856618038663	0.006673874809186993	0.007463262410816333	0.009592975484757689	0.007573038881238995	0.0053901892721627785	0.00738341414694476	0.047024954777983
AH	103	Pixel	AH	0.6349779700968534	0.013005069540869878	0.01316084279454251	0.013722410803729589	0.01298345169491455	0.013038093875400761	0.013661275742898101	0.013274307445388	0.013156237512785647	0.013045709685951926	0.013043271516993223	0.01691098740689137	0.013706678406581978	0.0253899367123885	0.012635153581978413	0.014776742038921833	0.015928026227619012	0.01409930533107946	0.010142581140231578	0.014536512948993099	0.09480543549498714
AH	104	Pixel	AH	0.8254737322546333	0.007178563449990652	0.007204620072406535	0.007571414496357421	0.007149806191310882	0.007076284684873867	0.0077859273941785915	0.007726492203846079	0.0074655664708743975	0.007276896809657033	0.007098424528968772	0.009470524286412187	0.007213110501565938	0.009431566537766382	0.0069097855814908	0.007728059983133868	0.00876232453001096	0.00786725056355585	0.005550440394778739	0.00760441928666138	0.03045478977752631
AH	105	Pixel	AH	0.8231335440727754	0.006850795631918528	0.006885154281292701	0.007123101623906605	0.0068515027732775225	0.0067666942606340414	0.007092458450467864	0.006982982987023392	0.006835748990199321	0.006790316717412564	0.00680710879127466	0.008069554884106274	0.006828915525779093	0.007637698834237668	0.006684618576966534	0.007291264324487525	0.009346697558793164	0.0074662307840946554	0.005403418450176579	0.007289576833433126	0.04186261564774303
AH	106	Pixel	AH	0.8622086911664532	0.005590088555237755	0.005615804723559087	0.0058078186784579645	0.005575877023820869	0.005518392312221671	0.005787661963370974	0.00566066328089735	0.0055729279961174005	0.005552542262309722	0.0055440172952486155	0.006275748647000954	0.005556599533560976	0.006211405881522927	0.0053681608506281776	0.005913629740385752	0.007922132374229413	0.006094354071576553	0.004338042002023722	0.005948784233068557	0.02793665740830858
AH	107	Pixel	SA	0.06612729828241318	0.016491809198502655	0.016639773172320224	0.01722785211321805	0.016412671760248677	0.01612733538018274	0.017077507546718888	0.016857020096191125	0.01653074563586692	0.016441058054496714	0.016500419412265186	0.018806750793369482	0.017060618278761427	0.01981820218911971	0.01593734619001309	0.018336828428334867	0.4603743591437053	0.018453376801112264	0.012869427866642278	0.017511566342491628	0.16839803331402553
AT_CA	338	Pixel	DF	0.027960309655574365	0.07551150539346957	0.028224934503596887	0.029446636001635915	0.053356557120797364	0.026452275411241788	0.05354533958693508	0.03222354482596845	0.028979971412481535	0.041823006605072405	0.025799088771882	0.3176844245060016	0.02501779304639995	0.030440597044537946	0.02471918707105958	0.029570640121521642	0.03740797340456955	0.028279767012206865	0.019815453699630083	0.02712661591658652	0.036614378888830824
AT_CA	339	Pixel	CN	0.028206569159658114	0.11344310764844943	0.02726062603973737	0.03036065786439547	0.029078449863398914	0.025546715268671055	0.05573576192713298	0.031133365105948062	0.028706320712591795	0.2766858489268302	0.026578874001786455	0.04014911824393767	0.026512492365640628	0.03577334950028443	0.024406226528210503	0.03354751307161363	0.03935934845098236	0.0362761995387012	0.020295728459497613	0.029342096718720696	0.041601630603811474
AT_CA	340	Pixel	AT_CA	0.017963731804422928	0.5812015533356777	0.01833810566926073	0.01899296613742448	0.023333892363198598	0.01756880884946122	0.023727665153854854	0.019303413814555234	0.01862221393676644	0.03774094915907396	0.02283157448581376	0.026783736624369867	0.018391956188710902	0.020174209022185082	0.016243946738178146	0.018390929673150563	0.023364217403322	0.019951147679889782	0.013139497405461133	0.0229132368326437	0.021022247722578925
AT_CA	341	Pixel	AT_CA	0.01061738799523117	0.7511355834404004	0.011072296035168114	0.011206201299282686	0.010979245174230672	0.010752258855700992	0.012508455850386622	0.012155820766753834	0.011375707677669253	0.01991021113380714	0.010768618375998728	0.01910739643007532	0.010341273028653493	0.015346925595069148	0.010801328156046681	0.01215745665828427	0.012599291214200413	0.016585473738709788	0.008102485278133587	0.011314021744446736	0.011162561551751077
AT_CA	342	Pixel	DF	0.030269407895387776	0.03923189022408048	0.028802188401314762	0.029669814906568417	0.029120587338158373	0.0284765888361854	0.03362749663377761	0.03123602943215777	0.029574878397760986	0.14590870684665488	0.027219735676019603	0.20717455250029385	0.02761848721866576	0.05757822668922074	0.03162619806337916	0.06502782676301345	0.035875638635558926	0.033997883150442006	0.02109595375594935	0.02915687249424243	0.03771103614116822
AT_CA	343	Pixel	CN	0.021437067089906735	0.06321173621874866	0.02211314989604429	0.021220743989761228	0.02299582359238671	0.020806672521442523	0.06508202572591965	0.024656040013988977	0.02115671503624112	0.45785815870572055	0.019839027334111276	0.03276194738854815	0.019779091833697273	0.024848621102945345	0.021034780467979526	0.02566344084053763	0.02565711689316966	0.02653250934894925	0.015793069975107953	0.021751900754302774	0.02580036127049067
AT_CA	344	Pixel	AT_I1	0.029257370032464838	0.08656515546997087	0.031080295928219384	0.19396997037710273	0.0849548336815024	0.02891772226766704	0.040827038586865226	0.03079538546293945	0.02887359369340422	0.0628310751163653	0.029064581906351642	0.057751852730446265	0.028503768825482115	0.04072691931512056	0.028373134764027055	0.03046648558899714	0.032222398975462425	0.05129523388032158	0.02200175414736749	0.030625353993085858	0.030896075256836568
AT_CA	345	Pixel	AT_I1	0.029663662847977584	0.10642422481188854	0.031020213570824767	0.25074898335219814	0.04325642288054875	0.028994996565641074	0.034351166937255345	0.032692580048192144	0.027840280716896915	0.06168976940100658	0.03959575892068597	0.051432620831193904	0.02598766025716231	0.03268396872204518	0.026770314219774504	0.028880217789445148	0.03255468283913014	0.037529985268152384	0.020855646170910215	0.028256820304185318	0.028770023544885132
AT_CA	346	Pixel	AT_CA	0.0049922324713919785	0.8900417729303436	0.005162845068377952	0.005786235286612153	0.0054408744456436765	0.005093263992889832	0.008005362653696554	0.007766786392513101	0.005149353624290082	0.005484622203720118	0.004899026354394222	0.005728633054489282	0.004781700039602216	0.0060522122012597575	0.005118163681897153	0.005601267886098131	0.005144659649886941	0.005530006451998516	0.0037949207055189373	0.005124412565562628	0.00530164833981305
AT_CA	347	Pixel	AT_CA	0.02831147636058595	0.3198708113148323	0.029891377426585118	0.03002093998035119	0.03071415609373526	0.029325022749276328	0.04848651594200305	0.042275766172668504	0.03335002112912425	0.03180755095106134	0.02831546214012034	0.031370064445014965	0.025427907090306307	0.03492780825607907	0.02644219751312389	0.03435343483418635	0.08012263764435965	0.034477243851424005	0.01997968784065638	0.031543351232990846	0.028986567031514976
AT_CH	293	Pixel	AT_CH	0.026072237036919983	0.029635974290164655	0.4090247114612467	0.03487684849029393	0.0556662562727053	0.0280113456467703	0.04217716286392271	0.03277942154835115	0.03252786210618167	0.025915834383523132	0.02813252360097008	0.02684171624592844	0.023572655630366923	0.02780850377645448	0.024131516940261104	0.028865413434458014	0.02619185186650161	0.026091935258670762	0.01818065810303476	0.026226916924311755	0.027268654118962617
AT_CH	294	Pixel	DC	0.014358221104948969	0.014546563660420588	0.03680318476990494	0.02172394759686991	0.015708845112495422	0.01700323218960002	0.015641962045405224	0.016316099472787615	0.017862328248013815	0.013952085620639211	0.664296219890557	0.015073001763989551	0.015271950692119217	0.015132200162407322	0.013436153363907622	0.015429245129216661	0.014380543007008426	0.015705881016160567	0.011274871884004117	0.019577000654851663	0.016506462614692213
AT_CH	295	Pixel	SN	0.03881784737380047	0.03230944424159468	0.10126247687242265	0.04715404696364116	0.03993180765038972	0.040587496592622584	0.034364931184047834	0.035456899906342744	0.04219448549979444	0.06724908679969949	0.03863101203141355	0.048733207881324035	0.034377021905673356	0.03817688902111112	0.033354999324949335	0.04713082934316985	0.03721609525083468	0.12174270642662294	0.026211772284289274	0.037073443998445886	0.058023499447810274
AT_CH	296	Pixel	AT_M	0.04800086826712457	0.032023512109748985	0.039226865391243045	0.06729199915506999	0.031583302582048285	0.18022693316715616	0.03811524106166105	0.038920798446266655	0.03470259256886811	0.0412404600736351	0.03518075314177696	0.03412992908379229	0.04534967060318974	0.03523881161592744	0.03281992263565637	0.04041378110070973	0.03485986457731483	0.08016572698123992	0.024328136722869168	0.046195436131644375	0.03998539458305706
AT_CH	297	Pixel	AT_I2	0.021863663598850322	0.025600091908301217	0.03466233972989794	0.03817056063689298	0.47004599581127693	0.032897738309129544	0.03351168054386483	0.032360234997450096	0.029425138136955135	0.02264740561055239	0.02218787574319524	0.02398737358856642	0.020601155028071336	0.032474207311983055	0.022897475145676423	0.02482572103025417	0.02326718256670694	0.024366289166490033	0.016382068836320977	0.025432048652460428	0.02239375364710375
AT_CH	298	Pixel	AT_I2	0.02550046368846898	0.025016275232084873	0.1726798122325565	0.03689280586347863	0.3134396486458375	0.02798170372541569	0.03259073258302192	0.027096542814585185	0.03579436440612374	0.025077206816807217	0.029651902521673632	0.025957457566988144	0.023804905964955343	0.026875589704078114	0.02280530628419749	0.02663453261989936	0.026365605497714547	0.026126322824795243	0.01827707623615274	0.025602961871681557	0.025828782899483572
AT_CH	299	Pixel	AT_CH	0.013184252027718148	0.011367513817707871	0.7547754884832978	0.013996653942335202	0.012845426376547545	0.012233757288893216	0.012038075032575889	0.012148935504037797	0.014154278693969354	0.011805679177036234	0.014065724089822875	0.012085765679262603	0.01040295621920161	0.012531897196209323	0.010953812257590187	0.012105438253676727	0.011961334415211645	0.01177961129813833	0.008543587106763558	0.01373052355046283	0.013289289589541215
AT_CH	300	Pixel	AT_CH	0.008666104210667786	0.008946985605040819	0.8083838132261617	0.011424872973559187	0.008788419865937959	0.010387498104547135	0.00955735868968229	0.009486117604116506	0.013080449936358646	0.008871088609561035	0.011698221142660439	0.009252424848608914	0.008964632179659777	0.009586201557787598	0.00840627139610919	0.010301572896087446	0.009082476603643865	0.008993465512272283	0.006714660884048378	0.00966545664462355	0.009741907508865473
AT_CH	301	Pixel	AT_CH	0.006018488369260149	0.006356984045266113	0.8665417372904288	0.010071566618815073	0.0061906928033629224	0.007284114126798359	0.006897542593183774	0.00678153807857585	0.007991541533222537	0.006298521387100371	0.007796800194314158	0.006581023720404502	0.005834680809884726	0.006568935354343811	0.005759128755784712	0.006688705761631565	0.006446168736334976	0.006375270270643383	0.004630626506774654	0.0066099559856203855	0.006275977058249066
AT_CH	302	Pixel	AT_CH	0.0056730167283996664	0.005673738355006549	0.8816867455091123	0.008270715788290892	0.00561467411742834	0.006410907948864264	0.00579418472210863	0.005777717533912693	0.006970952668450076	0.00544558745081673	0.006638973617924004	0.005782662344581517	0.005943521202009465	0.006061710832037971	0.005079964915007093	0.0057774174645373235	0.0054794324538668	0.005605656253295226	0.004319027958683617	0.006012231874370151	0.0059811602612961905
AT_CH	303	Pixel	AT_CH	0.030694704526800135	0.03214421501700259	0.1691850705660834	0.0682586378031527	0.031686529472586336	0.05163899743332144	0.03554483675612258	0.03708454308619225	0.03444749693970554	0.031119704060224396	0.03245663088249874	0.05196050193491129	0.0287458853112041	0.03565291435002487	0.029041794764179025	0.13760841696060647	0.032513795961566505	0.03317700675636698	0.02342453563274752	0.03922268237314891	0.0343910994115544
AT_CH	304	Pixel	AT_CH	0.019995748050719023	0.020312471395700023	0.5134226593437657	0.0517348100633539	0.02231622578602795	0.03474617692638768	0.028549996804448186	0.02189425491465556	0.028030142905156864	0.024733581766614544	0.02072377366623906	0.022026430718104027	0.02074290064791592	0.02262040210097601	0.01846213308669406	0.021716058978969777	0.02119144582513821	0.020460609432648273	0.015098558995089273	0.029038649097186467	0.0221829694942094
AT_CH	305	Pixel	CN	0.027137611877792144	0.027588248835486055	0.03549174035293444	0.05548987916259941	0.02921467746278083	0.055342576500897266	0.03507313082852933	0.03420452992719513	0.041350499791195164	0.29092466411342366	0.027118648833807015	0.03169858258619359	0.026132921588673367	0.0519279904501665	0.02677253391107807	0.0474617576058581	0.04322195560083355	0.02909106962820189	0.020713859679539506	0.029853978617871146	0.03418914264494378
AT_I1	269	Pixel	AT_I1	0.01836830479539959	0.019657636802671647	0.019256487143658296	0.43467408869472	0.021162800498464775	0.020427717285213545	0.018705106171788586	0.0193313754544548	0.018215120583336762	0.0185039149927143	0.019001111646917552	0.02041537845769838	0.017627278004705597	0.021538725981598512	0.03341776489440473	0.18402446701603098	0.01983834622335754	0.020217781544234887	0.014256221708068268	0.02145725483274897	0.019903117267812208
AT_I1	270	Pixel	CN	0.032056967140969395	0.032434879926491585	0.04163370062560311	0.04372856736893405	0.032316559471716404	0.088958832201887	0.05147098274434531	0.04138090568709923	0.03407411675861257	0.12415419433555805	0.03457757799816797	0.03728221209349161	0.032043020121639385	0.046186316088999854	0.0732515548559416	0.056206364319512245	0.03439805975180012	0.04210317354204493	0.026593276042939585	0.05677881325744411	0.03836992566680195
AT_I1	271	Pixel	AT_M	0.04211519535634387	0.0332814302091382	0.034369636723979816	0.03898901557470792	0.03255257895624101	0.12462571005785203	0.04689154664041195	0.03339446849082033	0.03543751324008378	0.09122768277867194	0.03349439198889257	0.03794050381048092	0.04293461901639016	0.04803034166927649	0.06135091011686262	0.054398234215022566	0.03767088480201789	0.04280261301364977	0.027411542957063505	0.0593078243581819	0.04177335602391069
AT_I1	272	Pixel	CN	0.039952817305104193	0.03211504863646294	0.031398662949882625	0.038439225334762225	0.030853124581529882	0.040712016018930416	0.05590820127493127	0.04341328127375997	0.033507436054922554	0.13554295786505843	0.03550803896470392	0.03722569759397508	0.09131912189400436	0.04556537138495969	0.04696110943776832	0.05999040557799141	0.03416640019351945	0.036548647901026944	0.028585117380215335	0.06035506196752058	0.04193225640897031
AT_I1	273	Pixel	DG	0.034721907980980224	0.030690256927946642	0.03155284351880809	0.04279064630001853	0.033038982392764475	0.07254737800880622	0.09824253801997199	0.03356118510583253	0.03199171237679792	0.03420736449521765	0.033407563120988706	0.034642470538797925	0.15575438932333066	0.04352071946972553	0.038848018655444114	0.05257567705678655	0.03221199604642061	0.03464369204528388	0.02840070681248222	0.06187761183680768	0.04077233996678794
